Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4,Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4,Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4,Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4
2238,999,1.75421,-0.544169,732.863,0.88442,1.04301,1.37496,1.33579,2238,999,4.21486,-0.386125,1503.55,1.61152,1.83969,3.53406,3.82356,2238,999,5.99384,-0.446068,2308.46,2.20817,2.49261,5.01894,5.49755,2238,999,12.2472,-0.265443,5354.91,4.17615,4.61197,10.4327,11.747
2239,999,1.74415,-0.54414,731.932,0.881285,1.04032,1.36735,1.32606,2239,999,4.21486,-0.386125,1504.46,1.61216,1.84122,3.53674,3.82529,2239,999,5.99384,-0.446068,2309.93,2.20916,2.49494,5.02308,5.50024,2239,999,12.2439,-0.265442,5359.64,4.17775,4.61655,10.441,11.7516
2240,999,1.78748,-0.544111,731.002,0.879077,1.03853,1.36201,1.31911,2240,999,4.21486,-0.386125,1505.37,1.61281,1.84275,3.53941,3.82702,2240,999,5.99384,-0.446068,2311.38,2.21013,2.49727,5.0272,5.50292,2240,999,12.2937,-0.26544,5364.1,4.18017,4.62193,10.4514,11.7588
2241,999,1.85745,-0.544091,730.071,0.879024,1.03881,1.36193,1.31863,2241,999,4.21486,-0.386125,1506.27,1.61345,1.84428,3.54207,3.82874,2241,999,5.99384,-0.446068,2312.83,2.21111,2.49958,5.03132,5.50559,2241,999,12.37,-0.26545,5368.29,4.18466,4.62929,10.4667,11.7721
2242,999,1.88845,-0.544087,729.14,0.880682,1.04073,1.36604,1.32328,2242,999,4.21486,-0.386125,1507.17,1.61409,1.8458,3.54473,3.83046,2242,999,5.99384,-0.446068,2314.27,2.21208,2.5019,5.03543,5.50826,2242,999,12.4069,-0.265484,5372.21,4.19076,4.63821,10.4861,11.7902
2243,999,1.89395,-0.544089,728.209,0.882787,1.0431,1.37125,1.32927,2243,999,4.21486,-0.386125,1508.06,1.61473,1.84732,3.54738,3.83218,2243,999,5.99384,-0.446068,2315.7,2.21305,2.5042,5.03953,5.51092,2243,999,12.4177,-0.265531,5375.86,4.19721,4.64746,10.5062,11.8095
2244,999,1.87386,-0.544093,727.279,0.884441,1.04503,1.37536,1.33391,2244,999,4.21486,-0.386125,1508.96,1.61537,1.84884,3.55002,3.83389,2244,999,5.99384,-0.446068,2317.13,2.21402,2.5065,5.04362,5.51357,2244,999,12.4025,-0.265577,5379.24,4.20311,4.65617,10.525,11.827
2245,999,1.82646,-0.544093,726.348,0.884814,1.04572,1.37633,1.3347,2245,999,4.21486,-0.386125,1509.84,1.61601,1.85035,3.55266,3.8356,2245,999,5.99384,-0.446068,2318.55,2.21499,2.5088,5.04769,5.51622,2245,999,12.3596,-0.265617,5382.35,4.20762,4.66354,10.5405,11.8404
2246,999,1.77913,-0.544083,725.417,0.883596,1.04488,1.3734,1.33072,2246,999,4.21486,-0.386125,1510.73,1.61664,1.85186,3.55529,3.8373,2246,999,5.99384,-0.446068,2319.96,2.21595,2.51109,5.05176,5.51886,2246,999,12.3163,-0.265638,5385.19,4.21042,4.66927,10.5517,11.8486
2247,999,1.74921,-0.544065,724.486,0.881254,1.04295,1.36772,1.32336,2247,999,4.21486,-0.386125,1511.61,1.61727,1.85336,3.55792,3.839,2247,999,5.99384,-0.446068,2321.37,2.21692,2.51337,5.05582,5.5215,2247,999,12.2901,-0.265638,5387.75,4.21199,4.67379,10.5599,11.8532
2248,999,1.72998,-0.54404,723.555,0.878381,1.0405,1.36074,1.31442,2248,999,4.21486,-0.386125,1512.48,1.61791,1.85486,3.56053,3.84069,2248,999,5.99384,-0.446068,2322.77,2.21788,2.51565,5.05987,5.52412,2248,999,12.2745,-0.265627,5390.06,4.21293,4.67769,10.5665,11.8559
2249,999,1.71583,-0.544014,722.625,0.875297,1.03784,1.35324,1.30485,2249,999,4.21486,-0.386125,1513.36,1.61854,1.85636,3.56315,3.84238,2249,999,5.99384,-0.446068,2324.16,2.21883,2.51793,5.06391,5.52675,2249,999,12.3022,-0.265607,5392.14,4.21419,4.6819,10.574,11.8595
2250,999,1.70587,-0.543985,721.694,0.87218,1.03515,1.34565,1.29518,2250,999,4.21486,-0.386125,1514.23,1.61916,1.85785,3.56575,3.84407,2250,999,5.99384,-0.446068,2325.54,2.21979,2.52019,5.06794,5.52936,2250,999,12.3353,-0.265596,5394.19,4.21655,4.68716,10.5841,11.8665
2251,999,1.74931,-0.543956,720.763,0.869991,1.03335,1.34033,1.28829,2251,999,4.21486,-0.386125,1515.09,1.61979,1.85934,3.56835,3.84575,2251,999,5.99384,-0.446068,2326.93,2.22074,2.52246,5.07196,5.53197,2251,999,12.3353,-0.265596,5396.24,4.21943,4.69292,10.5955,11.8751
2252,999,1.81939,-0.543936,719.832,0.869956,1.03363,1.34028,1.28788,2252,999,4.21486,-0.386125,1515.95,1.62042,1.86083,3.57094,3.84743,2252,999,5.99384,-0.446068,2328.3,2.22169,2.52471,5.07597,5.53457,2252,999,12.3353,-0.265596,5398.29,4.22223,4.69858,10.6067,11.8833
2253,999,1.85049,-0.543932,718.901,0.871631,1.03555,1.34441,1.29259,2253,999,4.21486,-0.386125,1516.81,1.62104,1.86231,3.57353,3.8491,2253,999,5.99384,-0.446068,2329.67,2.22264,2.52696,5.07996,5.53717,2253,999,12.3353,-0.265596,5400.35,4.22493,4.70416,10.6176,11.8913
2254,999,1.85609,-0.543935,717.971,0.873753,1.03791,1.34964,1.29864,2254,999,4.21486,-0.386125,1517.67,1.62166,1.86379,3.57611,3.85077,2254,999,5.99384,-0.446068,2331.04,2.22358,2.52921,5.08395,5.53976,2254,999,12.3353,-0.265596,5402.41,4.22757,4.70966,10.6284,11.8991
2255,999,1.83611,-0.543939,717.04,0.875424,1.03983,1.35376,1.30334,2255,999,4.21486,-0.386125,1518.52,1.62228,1.86526,3.57869,3.85243,2255,999,5.99384,-0.446068,2332.4,2.22453,2.53145,5.08793,5.54234,2255,999,12.3353,-0.265596,5404.48,4.23014,4.7151,10.639,11.9068
2256,999,1.78881,-0.543939,716.109,0.875814,1.04052,1.35475,1.30419,2256,999,4.21486,-0.386125,1519.37,1.6229,1.86673,3.58125,3.8541,2256,999,5.99384,-0.446068,2333.75,2.22547,2.53368,5.0919,5.54492,2256,999,12.3353,-0.265596,5406.56,4.23266,4.72047,10.6494,11.9142
2257,999,1.74159,-0.54393,715.178,0.874613,1.03967,1.35184,1.30026,2257,999,4.21486,-0.386125,1520.22,1.62352,1.8682,3.58381,3.85575,2257,999,5.99384,-0.446068,2335.1,2.22641,2.53591,5.09586,5.54749,2257,999,12.3353,-0.265596,5408.65,4.23512,4.72578,10.6597,11.9215
2258,999,1.71177,-0.543911,714.247,0.872288,1.03773,1.34618,1.29297,2258,999,4.21486,-0.386125,1521.06,1.62414,1.86966,3.58637,3.85741,2258,999,5.99384,-0.446068,2336.45,2.22734,2.53814,5.09982,5.55005,2258,999,12.3353,-0.265596,5410.75,4.23753,4.73104,10.6699,11.9286
2259,999,1.69263,-0.543888,713.317,0.869431,1.03528,1.33922,1.28408,2259,999,4.21486,-0.386125,1521.91,1.62475,1.87113,3.58892,3.85905,2259,999,5.99384,-0.446068,2337.79,2.22828,2.54035,5.10376,5.55261,2259,999,12.3353,-0.265596,5412.86,4.2399,4.73625,10.68,11.9357
2260,999,1.67858,-0.543861,712.386,0.866363,1.03261,1.33173,1.27457,2260,999,4.21486,-0.386125,1522.74,1.62537,1.87258,3.59146,3.8607,2260,999,5.99384,-0.446068,2339.12,2.22921,2.54257,5.10769,5.55516,2260,999,12.3353,-0.265596,5414.99,4.24223,4.74142,10.69,11.9426
2261,999,1.66872,-0.543833,711.455,0.863261,1.02992,1.32416,1.26495,2261,999,4.21486,-0.386125,1523.58,1.62598,1.87404,3.594,3.86234,2261,999,5.99384,-0.446068,2340.45,2.23014,2.54477,5.11161,5.55771,2261,999,12.3353,-0.265596,5417.11,4.24453,4.74654,10.6999,11.9494
2262,999,1.71225,-0.543803,710.524,0.861087,1.02811,1.31886,1.25812,2262,999,4.21486,-0.386125,1524.41,1.62659,1.87549,3.59653,3.86398,2262,999,5.99384,-0.446068,2341.78,2.23107,2.54698,5.11552,5.56025,2262,999,12.3353,-0.265596,5419.23,4.2468,4.75164,10.7097,11.9561
2263,999,1.78242,-0.543784,709.594,0.861067,1.02837,1.31882,1.25776,2263,999,4.21486,-0.386125,1525.24,1.6272,1.87693,3.59905,3.86561,2263,999,5.99384,-0.446068,2343.1,2.23199,2.54917,5.11943,5.56278,2263,999,12.3353,-0.265596,5421.35,4.24904,4.75669,10.7194,11.9627
2264,999,1.81362,-0.54378,708.663,0.862757,1.03029,1.32297,1.26253,2264,999,4.21486,-0.386125,1526.06,1.62781,1.87838,3.60157,3.86724,2264,999,5.99384,-0.446068,2344.41,2.23291,2.55136,5.12332,5.56531,2264,999,12.3353,-0.265596,5423.46,4.25125,4.76172,10.729,11.9693
2265,999,1.81931,-0.543784,707.732,0.864894,1.03264,1.32821,1.26863,2265,999,4.21486,-0.386125,1526.89,1.62841,1.87981,3.60408,3.86887,2265,999,5.99384,-0.446068,2345.72,2.23383,2.55355,5.1272,5.56783,2265,999,12.3353,-0.265596,5425.57,4.25344,4.76672,10.7386,11.9758
2266,999,1.79943,-0.543788,706.801,0.866579,1.03455,1.33235,1.27338,2266,999,4.21486,-0.386125,1527.71,1.62902,1.88125,3.60659,3.87049,2266,999,5.99384,-0.446068,2347.02,2.23475,2.55573,5.13108,5.57034,2266,999,12.3353,-0.265596,5427.68,4.25561,4.77169,10.7481,11.9822
2267,999,1.75222,-0.543788,705.87,0.866984,1.03523,1.33336,1.27428,2267,999,4.21486,-0.386125,1528.52,1.62962,1.88268,3.60909,3.8721,2267,999,5.99384,-0.446068,2348.32,2.23567,2.55791,5.13494,5.57285,2267,999,12.3353,-0.265596,5429.78,4.25776,4.77663,10.7576,11.9886
2268,999,1.70509,-0.543779,704.94,0.865797,1.03438,1.33046,1.27041,2268,999,4.21486,-0.386125,1529.34,1.63022,1.88411,3.61158,3.87372,2268,999,5.99384,-0.446068,2349.62,2.23658,2.56008,5.1388,5.57536,2268,999,12.3353,-0.265596,5431.88,4.25989,4.78155,10.767,11.9949
2269,999,1.67536,-0.543761,704.009,0.863486,1.03243,1.32482,1.26317,2269,999,4.21486,-0.386125,1530.15,1.63082,1.88554,3.61407,3.87533,2269,999,5.99384,-0.446068,2350.9,2.23749,2.56224,5.14264,5.57785,2269,999,12.3353,-0.265596,5433.98,4.26201,4.78645,10.7763,12.0011
2270,999,1.65632,-0.543737,703.078,0.860643,1.02997,1.31787,1.25433,2270,999,4.21486,-0.386125,1530.96,1.63142,1.88696,3.61655,3.87693,2270,999,5.99384,-0.446068,2352.19,2.2384,2.5644,5.14648,5.58034,2270,999,12.3353,-0.265596,5436.08,4.26411,4.79132,10.7856,12.0074
2271,999,1.64235,-0.543711,702.147,0.857588,1.0273,1.3104,1.24486,2271,999,4.21486,-0.386125,1531.77,1.63202,1.88838,3.61903,3.87853,2271,999,5.99384,-0.446068,2353.47,2.23931,2.56656,5.15031,5.58283,2271,999,12.3353,-0.265596,5438.17,4.2662,4.79618,10.7949,12.0135
2272,999,1.63258,-0.543683,701.216,0.8545,1.02459,1.30284,1.2353,2272,999,4.21486,-0.386125,1532.57,1.63261,1.88979,3.62149,3.88013,2272,999,5.99384,-0.446068,2354.74,2.24021,2.5687,5.15413,5.58531,2272,999,12.3353,-0.265596,5440.26,4.26827,4.80101,10.8041,12.0197
2273,999,1.67619,-0.543654,700.286,0.852339,1.02278,1.29754,1.22852,2273,999,4.21486,-0.386125,1533.37,1.63321,1.8912,3.62396,3.88173,2273,999,5.99384,-0.446068,2356.01,2.24112,2.57085,5.15793,5.58778,2273,999,12.3353,-0.265596,5442.35,4.27033,4.80583,10.8133,12.0258
2274,999,1.74645,-0.543635,699.355,0.852332,1.02303,1.29752,1.2282,2274,999,4.21486,-0.386125,1534.17,1.6338,1.89261,3.62641,3.88332,2274,999,5.99384,-0.446068,2357.27,2.24202,2.57299,5.16173,5.59024,2274,999,12.3353,-0.265596,5444.43,4.27238,4.81063,10.8225,12.0319
2275,999,1.77773,-0.543631,698.424,0.854034,1.02494,1.30168,1.23301,2275,999,4.21486,-0.386125,1534.97,1.63439,1.89402,3.62887,3.8849,2275,999,5.99384,-0.446068,2358.53,2.24292,2.57512,5.16552,5.5927,2275,999,12.3353,-0.265596,5446.51,4.27443,4.81542,10.8316,12.0379
2276,999,1.78351,-0.543634,697.493,0.856184,1.02728,1.30693,1.23916,2276,999,4.21486,-0.386125,1535.76,1.63498,1.89542,3.63131,3.88648,2276,999,5.99384,-0.446068,2359.78,2.24381,2.57725,5.1693,5.59516,2276,999,12.3353,-0.265596,5448.59,4.27646,4.82018,10.8407,12.0439
2277,999,1.76372,-0.543639,696.563,0.857881,1.02919,1.31108,1.24396,2277,999,4.21486,-0.386125,1536.55,1.63557,1.89682,3.63375,3.88806,2277,999,5.99384,-0.446068,2361.03,2.24471,2.57937,5.17308,5.59761,2277,999,12.3353,-0.265596,5450.67,4.27848,4.82493,10.8497,12.0499
2278,999,1.71659,-0.54364,695.632,0.858298,1.02986,1.3121,1.24491,2278,999,4.21486,-0.386125,1537.34,1.63616,1.89821,3.63618,3.88964,2278,999,5.99384,-0.446068,2362.28,2.2456,2.58149,5.17684,5.60005,2278,999,12.3353,-0.265596,5452.74,4.28049,4.82967,10.8587,12.0559
2279,999,1.66955,-0.54363,694.701,0.857123,1.02899,1.30922,1.24108,2279,999,4.21486,-0.386125,1538.13,1.63674,1.8996,3.63861,3.89121,2279,999,5.99384,-0.446068,2363.52,2.24649,2.5836,5.18059,5.60249,2279,999,12.3353,-0.265596,5454.8,4.28249,4.83439,10.8677,12.0618
2280,999,1.6399,-0.543612,693.77,0.854824,1.02704,1.30358,1.23388,2280,999,4.21486,-0.386125,1538.91,1.63733,1.90099,3.64103,3.89277,2280,999,5.99384,-0.446068,2364.76,2.24737,2.58571,5.18434,5.60492,2280,999,12.3353,-0.265596,5456.87,4.28449,4.8391,10.8767,12.0677
2281,999,1.62094,-0.543589,692.839,0.851993,1.02457,1.29664,1.22509,2281,999,4.21486,-0.386125,1539.69,1.63791,1.90237,3.64345,3.89434,2281,999,5.99384,-0.446068,2366,2.24826,2.58781,5.18807,5.60734,2281,999,12.3353,-0.265596,5458.93,4.28648,4.84379,10.8856,12.0736
2282,999,1.60705,-0.543563,691.909,0.84895,1.02189,1.28918,1.21566,2282,999,4.21486,-0.386125,1540.47,1.63849,1.90375,3.64586,3.8959,2282,999,5.99384,-0.446068,2367.23,2.24914,2.58991,5.1918,5.60976,2282,999,12.3353,-0.265596,5460.99,4.28846,4.84847,10.8945,12.0795
2283,999,1.59736,-0.543535,690.978,0.845874,1.01917,1.28163,1.20614,2283,999,4.21486,-0.386125,1541.25,1.63907,1.90513,3.64826,3.89745,2283,999,5.99384,-0.446068,2368.46,2.25002,2.592,5.19551,5.61217,2283,999,12.3353,-0.265596,5463.04,4.29044,4.85314,10.9034,12.0853
2284,999,1.64105,-0.543506,690.047,0.843724,1.01735,1.27635,1.1994,2284,999,4.21486,-0.386125,1542.02,1.63965,1.90651,3.65066,3.899,2284,999,5.99384,-0.446068,2369.69,2.2509,2.59409,5.19922,5.61458,2284,999,12.3353,-0.265596,5465.09,4.2924,4.85779,10.9122,12.0912
2285,999,1.71138,-0.543487,689.116,0.843728,1.0176,1.27633,1.19913,2285,999,4.21486,-0.386125,1542.79,1.64023,1.90788,3.65305,3.90055,2285,999,5.99384,-0.446068,2370.91,2.25178,2.59617,5.20292,5.61698,2285,999,12.3353,-0.265596,5467.14,4.29437,4.86243,10.921,12.097
2286,999,1.74275,-0.543484,688.185,0.845441,1.0195,1.2805,1.20398,2286,999,4.21486,-0.386125,1543.56,1.6408,1.90924,3.65544,3.90209,2286,999,5.99384,-0.446068,2372.13,2.25265,2.59825,5.20661,5.61937,2286,999,12.3353,-0.265596,5469.18,4.29632,4.86706,10.9298,12.1028
2287,999,1.74861,-0.543487,687.255,0.847601,1.02183,1.28576,1.21018,2287,999,4.21486,-0.386125,1544.33,1.64138,1.91061,3.65782,3.90363,2287,999,5.99384,-0.446068,2373.34,2.25353,2.60032,5.21029,5.62176,2287,999,12.3353,-0.265596,5471.22,4.29827,4.87167,10.9386,12.1085
2288,999,1.72889,-0.543492,686.324,0.84931,1.02372,1.28992,1.21501,2288,999,4.21486,-0.386125,1545.1,1.64195,1.91197,3.66019,3.90517,2288,999,5.99384,-0.446068,2374.55,2.2544,2.60238,5.21396,5.62415,2288,999,12.3353,-0.265596,5473.25,4.30022,4.87627,10.9474,12.1143
2289,999,1.68185,-0.543493,685.393,0.849737,1.02438,1.29094,1.216,2289,999,4.21486,-0.386125,1545.86,1.64252,1.91333,3.66256,3.9067,2289,999,5.99384,-0.446068,2375.76,2.25526,2.60445,5.21763,5.62652,2289,999,12.3353,-0.265596,5475.29,4.30215,4.88086,10.9561,12.12
2290,999,1.63488,-0.543484,684.462,0.848573,1.02351,1.28807,1.21221,2290,999,4.21486,-0.386125,1546.62,1.64309,1.91468,3.66492,3.90823,2290,999,5.99384,-0.446068,2376.97,2.25613,2.6065,5.22128,5.6289,2290,999,12.3353,-0.265596,5477.32,4.30408,4.88544,10.9648,12.1257
2291,999,1.60531,-0.543466,683.532,0.846284,1.02155,1.28244,1.20505,2291,999,4.21486,-0.386125,1547.38,1.64366,1.91603,3.66728,3.90976,2291,999,5.99384,-0.446068,2378.17,2.25699,2.60855,5.22492,5.63126,2291,999,12.3353,-0.265596,5479.34,4.30601,4.89001,10.9735,12.1314
2292,999,1.58642,-0.543443,682.601,0.843463,1.01907,1.2755,1.1963,2292,999,4.21486,-0.386125,1548.14,1.64423,1.91738,3.66963,3.91128,2292,999,5.99384,-0.446068,2379.36,2.25786,2.6106,5.22856,5.63362,2292,999,12.3353,-0.265596,5481.36,4.30793,4.89456,10.9821,12.1371
2293,999,1.57261,-0.543416,681.67,0.84043,1.01638,1.26805,1.18691,2293,999,4.21486,-0.386125,1548.89,1.6448,1.91872,3.67198,3.9128,2293,999,5.99384,-0.446068,2380.56,2.25872,2.61264,5.23219,5.63598,2293,999,12.3353,-0.265596,5483.38,4.30985,4.8991,10.9908,12.1428
2294,999,1.56299,-0.543389,680.739,0.837364,1.01365,1.26051,1.17743,2294,999,4.21486,-0.386125,1549.64,1.64536,1.92006,3.67432,3.91431,2294,999,5.99384,-0.446068,2381.75,2.25957,2.61468,5.23581,5.63832,2294,999,12.3353,-0.265596,5485.4,4.31176,4.90364,10.9994,12.1485
2295,999,1.60675,-0.54336,679.808,0.835223,1.01182,1.25523,1.17073,2295,999,4.21486,-0.386125,1550.39,1.64592,1.9214,3.67665,3.91582,2295,999,5.99384,-0.446068,2382.94,2.26043,2.61671,5.23942,5.64067,2295,999,12.3353,-0.265596,5487.41,4.31366,4.90816,11.008,12.1541
2296,999,1.67716,-0.543341,678.878,0.835237,1.01206,1.25522,1.17049,2296,999,4.21486,-0.386125,1551.14,1.64649,1.92274,3.67898,3.91733,2296,999,5.99384,-0.446068,2384.12,2.26128,2.61874,5.24302,5.643,2296,999,12.3353,-0.265596,5489.42,4.31557,4.91266,11.0165,12.1597
2297,999,1.70859,-0.543338,677.947,0.83696,1.01394,1.25939,1.17538,2297,999,4.21486,-0.386125,1551.89,1.64705,1.92407,3.68131,3.91883,2297,999,5.99384,-0.446068,2385.3,2.26213,2.62076,5.24661,5.64534,2297,999,12.3353,-0.265596,5491.42,4.31746,4.91716,11.0251,12.1654
2298,999,1.71453,-0.543342,677.016,0.839129,1.01626,1.26466,1.18161,2298,999,4.21486,-0.386125,1552.63,1.64761,1.92539,3.68362,3.92033,2298,999,5.99384,-0.446068,2386.47,2.26298,2.62278,5.25019,5.64766,2298,999,12.3353,-0.265596,5493.42,4.31935,4.92165,11.0336,12.1709
2299,999,1.69489,-0.543347,676.085,0.840847,1.01815,1.26882,1.18648,2299,999,4.21486,-0.386125,1553.38,1.64816,1.92672,3.68593,3.92183,2299,999,5.99384,-0.446068,2387.65,2.26383,2.62479,5.25377,5.64998,2299,999,12.3353,-0.265596,5495.42,4.32124,4.92612,11.0421,12.1765
